02, 17-04-2017 21:21:07, Power               ,GPU temperature     ,GPU usage           ,FB usage            ,VID usage           ,BUS usage           ,Fan speed           ,Fan tachometer      ,Core clock          ,Memory clock        ,Memory usage        ,Temp limit          ,Power limit         ,Voltage limit       ,No load limit       ,CPU1 temperature    ,CPU2 temperature    ,CPU3 temperature    ,CPU4 temperature    ,CPU5 temperature    ,CPU6 temperature    ,CPU7 temperature    ,CPU8 temperature    ,CPU temperature     ,CPU1 usage          ,CPU2 usage          ,CPU3 usage          ,CPU4 usage          ,CPU5 usage          ,CPU6 usage          ,CPU7 usage          ,CPU8 usage          ,CPU usage           ,RAM usage           ,Pagefile usage      
80, 17-04-2017 21:21:22, 96.000              ,66.000              ,98.000              ,68.000              ,0.000               ,4.000               ,70.000              ,2318.000            ,1936.000            ,4006.800            ,3330.020            ,0.000               ,1.000               ,0.000               ,0.000               ,97.000              ,97.000              ,99.000              ,100.000             ,99.000              ,99.000              ,97.000              ,97.000              ,100.000             ,73.438              ,59.975              ,73.830              ,69.212              ,72.291              ,76.909              ,84.606              ,78.448              ,73.589              ,8493.000            ,12130.000           
80, 17-04-2017 21:21:23, 98.000              ,66.000              ,97.000              ,70.000              ,0.000               ,4.000               ,70.000              ,2289.000            ,1949.000            ,4006.800            ,3330.020            ,0.000               ,1.000               ,0.000               ,0.000               ,98.000              ,97.000              ,99.000              ,100.000             ,99.000              ,99.000              ,96.000              ,96.000              ,100.000             ,73.438              ,59.975              ,73.830              ,69.212              ,72.291              ,76.909              ,84.606              ,78.448              ,73.589              ,8491.000            ,12130.000           
80, 17-04-2017 21:21:23, 93.000              ,66.000              ,97.000              ,69.000              ,0.000               ,4.000               ,70.000              ,2292.000            ,1936.000            ,4006.800            ,3330.020            ,0.000               ,0.000               ,0.000               ,1.000               ,97.000              ,98.000              ,99.000              ,99.000              ,100.000             ,100.000             ,97.000              ,97.000              ,99.000              ,71.875              ,59.975              ,73.830              ,69.212              ,72.291              ,76.909              ,84.606              ,78.448              ,73.393              ,8494.000            ,12131.000           
80, 17-04-2017 21:21:24, 97.000              ,67.000              ,98.000              ,69.000              ,0.000               ,4.000               ,70.000              ,2324.000            ,1936.000            ,4006.800            ,3330.020            ,0.000               ,0.000               ,0.000               ,1.000               ,98.000              ,98.000              ,100.000             ,100.000             ,100.000             ,100.000             ,97.000              ,97.000              ,100.000             ,71.875              ,68.434              ,78.956              ,72.643              ,72.643              ,61.069              ,72.643              ,72.643              ,71.363              ,8496.000            ,12136.000           
80, 17-04-2017 21:21:24, 98.000              ,67.000              ,98.000              ,70.000              ,0.000               ,4.000               ,70.000              ,2301.000            ,1936.000            ,4006.800            ,3330.020            ,0.000               ,1.000               ,0.000               ,0.000               ,98.000              ,98.000              ,100.000             ,100.000             ,100.000             ,100.000             ,98.000              ,98.000              ,100.000             ,65.625              ,68.434              ,78.956              ,72.643              ,72.643              ,61.069              ,72.643              ,72.643              ,70.582              ,8499.000            ,12139.000           
80, 17-04-2017 21:21:25, 94.000              ,67.000              ,98.000              ,71.000              ,0.000               ,5.000               ,70.000              ,2295.000            ,1936.000            ,4006.800            ,3330.020            ,0.000               ,0.000               ,0.000               ,1.000               ,96.000              ,96.000              ,100.000             ,99.000              ,99.000              ,99.000              ,97.000              ,97.000              ,99.000              ,65.625              ,64.063              ,65.625              ,75.000              ,53.125              ,68.750              ,68.750              ,79.688              ,67.578              ,8501.000            ,12140.000           
80, 17-04-2017 21:21:25, 95.000              ,67.000              ,98.000              ,73.000              ,0.000               ,4.000               ,70.000              ,2305.000            ,1936.000            ,4006.800            ,3330.020            ,0.000               ,0.000               ,0.000               ,1.000               ,98.000              ,97.000              ,99.000              ,99.000              ,99.000              ,99.000              ,98.000              ,97.000              ,100.000             ,71.875              ,64.063              ,65.625              ,75.000              ,53.125              ,68.750              ,68.750              ,79.688              ,68.359              ,8491.000            ,12133.000           
80, 17-04-2017 21:21:26, 95.000              ,67.000              ,98.000              ,69.000              ,0.000               ,5.000               ,70.000              ,2305.000            ,1923.500            ,4006.800            ,3330.020            ,0.000               ,1.000               ,0.000               ,0.000               ,98.000              ,98.000              ,99.000              ,99.000              ,100.000             ,100.000             ,98.000              ,98.000              ,99.000              ,71.875              ,73.438              ,71.875              ,82.813              ,75.000              ,60.938              ,82.813              ,73.438              ,74.023              ,8497.000            ,12136.000           
80, 17-04-2017 21:21:26, 102.000             ,67.000              ,98.000              ,69.000              ,0.000               ,4.000               ,70.000              ,2302.000            ,1936.000            ,4006.800            ,3330.020            ,0.000               ,1.000               ,0.000               ,0.000               ,98.000              ,98.000              ,98.000              ,98.000              ,99.000              ,99.000              ,97.000              ,97.000              ,100.000             ,73.830              ,73.438              ,71.875              ,82.813              ,75.000              ,60.938              ,82.813              ,73.438              ,74.268              ,8497.000            ,12136.000           
80, 17-04-2017 21:21:27, 97.000              ,67.000              ,98.000              ,68.000              ,0.000               ,5.000               ,70.000              ,2308.000            ,1936.000            ,4006.800            ,3330.020            ,0.000               ,1.000               ,0.000               ,0.000               ,98.000              ,98.000              ,99.000              ,100.000             ,99.000              ,99.000              ,97.000              ,97.000              ,100.000             ,73.830              ,67.188              ,71.875              ,79.688              ,68.750              ,67.188              ,75.000              ,73.438              ,72.119              ,8496.000            ,12131.000           
80, 17-04-2017 21:21:27, 98.000              ,67.000              ,98.000              ,66.000              ,0.000               ,4.000               ,70.000              ,2314.000            ,1936.000            ,4006.800            ,3330.020            ,0.000               ,1.000               ,0.000               ,0.000               ,97.000              ,98.000              ,98.000              ,98.000              ,99.000              ,99.000              ,97.000              ,98.000              ,99.000              ,73.830              ,67.188              ,71.875              ,79.688              ,68.750              ,67.188              ,75.000              ,73.438              ,72.119              ,8516.000            ,12144.000           
80, 17-04-2017 21:21:28, 102.000             ,67.000              ,93.000              ,62.000              ,0.000               ,6.000               ,70.000              ,2317.000            ,1949.000            ,4006.800            ,3330.020            ,0.000               ,1.000               ,0.000               ,0.000               ,97.000              ,97.000              ,99.000              ,99.000              ,98.000              ,98.000              ,97.000              ,98.000              ,100.000             ,73.958              ,69.212              ,78.448              ,84.606              ,84.606              ,84.606              ,83.067              ,81.527              ,80.004              ,8499.000            ,12135.000           
80, 17-04-2017 21:21:28, 96.000              ,67.000              ,97.000              ,68.000              ,0.000               ,5.000               ,70.000              ,2308.000            ,1949.000            ,4006.800            ,3330.020            ,0.000               ,0.000               ,0.000               ,1.000               ,98.000              ,97.000              ,99.000              ,100.000             ,99.000              ,99.000              ,98.000              ,98.000              ,99.000              ,73.958              ,69.212              ,78.448              ,84.606              ,84.606              ,84.606              ,83.067              ,81.527              ,80.004              ,8494.000            ,12135.000           
